Staff,Name,Role,First join,Last leave,Total time,Joins
emma,164d973c66bd9e7c37e85a3220d33cdd,Presenter,11/25/2020 12:41:10,11/25/2020 12:41:12,00:00:02,1
emma,EMMA BROSTROM,Moderator,11/03/2020 12:59:53,11/03/2020 14:58:45,01:56:32,3
emma,0fdeea1df752b8fd62032225a359b3ea,Presenter,11/03/2020 14:16:08,11/03/2020 14:58:49,00:42:41,1
emma,164d973c66bd9e7c37e85a3220d33cdd,Presenter,11/03/2020 15:32:09,11/03/2020 15:32:12,00:00:02,1
emma,105456dda9bb7203ccd31b4ad204cc45,Presenter,11/30/2020 12:52:16,11/30/2020 14:02:17,01:07:32,4
emma,a837010ec752cdf650d641700901f64e,Presenter,11/30/2020 12:57:59,11/30/2020 14:03:43,01:05:44,1
emma,76eeb062f173cf87f5f99df79ebdb759,Presenter,11/30/2020 13:00:40,11/30/2020 14:03:40,01:03:00,1
emma,fc334a2dfd5140be060893a9c6afcfdf,Presenter,11/30/2020 13:01:10,11/30/2020 14:02:03,01:00:52,1
emma,ce0843389ec1c430b99d738e541a844b,Presenter,11/30/2020 13:02:09,11/30/2020 14:03:50,01:01:40,1
emma,EMMA BROSTROM,Moderator,11/30/2020 13:10:17,11/30/2020 14:02:10,00:51:52,1
emma,60766eb69bd63f59b909b043a08520e5,Presenter,11/30/2020 13:11:09,11/30/2020 13:27:30,00:01:16,2
emma,f0ff401179a76973bd8f67bcfa102f86,Presenter,11/30/2020 14:59:59,11/30/2020 15:55:55,00:55:56,1
emma,3eea16480b4572d2331c890ac34593c6,Presenter,11/30/2020 15:00:59,11/30/2020 15:56:07,00:55:08,1
emma,9314207a9cbe7578f1d663decd0734f4,Presenter,11/30/2020 15:01:11,11/30/2020 15:55:53,00:54:42,1
emma,EMMA BROSTROM,Moderator,11/30/2020 15:10:27,11/30/2020 16:43:09,01:18:34,2
emma,691a224d4d404d7acc58b1afc2412cca,Presenter,11/30/2020 15:59:05,11/30/2020 16:43:08,00:44:03,1
emma,b0c05e63529048b3ce9e7ba301a150d1,Presenter,11/30/2020 15:59:34,11/30/2020 16:43:11,00:43:37,1
emma,d06c625a7a83184e3fbfc9e0afa7c8d1,Presenter,11/30/2020 16:00:18,11/30/2020 16:43:08,00:42:49,1
emma,255aeab935469aff64b39a8675fe6e4b,Presenter,11/04/2020 11:59:47,11/04/2020 12:57:20,00:45:24,2
emma,b28d750da1cf3490bfff6b61798de4be,Presenter,11/04/2020 12:04:36,11/04/2020 12:04:40,00:00:04,1
emma,EMMA BROSTROM,Moderator,11/04/2020 12:10:04,11/04/2020 12:57:27,00:47:14,2
emma,d63e3392bdb4d42827bdd39258846281,Presenter,11/04/2020 12:13:26,11/04/2020 12:57:26,00:44:00,1
emma,4ba67e748af3cc22e0ebc1c522d3efe4,Presenter,11/04/2020 12:15:16,11/04/2020 12:57:17,00:42:00,1
emma,164d973c66bd9e7c37e85a3220d33cdd,Presenter,11/04/2020 12:17:20,11/04/2020 12:57:18,00:39:57,1
emma,fc334a2dfd5140be060893a9c6afcfdf,Presenter,11/09/2020 12:56:59,11/09/2020 13:51:47,00:51:57,2
emma,ce0843389ec1c430b99d738e541a844b,Presenter,11/09/2020 12:58:16,11/09/2020 13:54:33,00:56:03,2
emma,a837010ec752cdf650d641700901f64e,Presenter,11/09/2020 13:00:18,11/09/2020 13:55:48,00:55:30,1
emma,60766eb69bd63f59b909b043a08520e5,Presenter,11/09/2020 13:00:36,11/09/2020 13:51:41,00:51:05,1
emma,105456dda9bb7203ccd31b4ad204cc45,Presenter,11/09/2020 13:03:59,11/09/2020 13:33:28,00:29:28,1
emma,76eeb062f173cf87f5f99df79ebdb759,Presenter,11/09/2020 13:05:17,11/09/2020 13:52:20,00:47:03,1
emma,EMMA BROSTROM,Moderator,11/09/2020 13:09:51,11/09/2020 13:55:48,00:45:57,1
emma,3eea16480b4572d2331c890ac34593c6,Presenter,11/09/2020 14:57:41,11/09/2020 16:02:47,01:05:05,1
emma,9314207a9cbe7578f1d663decd0734f4,Presenter,11/09/2020 15:00:02,11/09/2020 15:57:47,00:57:44,1
emma,f0ff401179a76973bd8f67bcfa102f86,Presenter,11/09/2020 15:03:36,11/09/2020 16:05:21,01:01:45,1
emma,f95fccea0c77a645cecb14458a27f5e8,Presenter,11/09/2020 15:04:08,11/09/2020 15:48:58,00:44:49,1
emma,EMMA BROSTROM,Moderator,11/09/2020 15:10:43,11/09/2020 16:48:07,01:26:04,2
emma,d06c625a7a83184e3fbfc9e0afa7c8d1,Presenter,11/09/2020 15:46:14,11/09/2020 16:48:04,00:48:33,2
emma,b0c05e63529048b3ce9e7ba301a150d1,Presenter,11/09/2020 15:59:39,11/09/2020 16:46:58,00:47:19,1
emma,691a224d4d404d7acc58b1afc2412cca,Presenter,11/09/2020 16:00:45,11/09/2020 16:46:39,00:45:41,2
emma,3db9a6429d1bd319781ec285a35c01b6,Presenter,11/09/2020 16:04:53,11/09/2020 16:52:32,00:47:39,1
emma,EMMA BROSTROM,Moderator,12/01/2020 13:00:46,12/01/2020 14:57:48,01:57:02,1
emma,656b978c314f00b8d89e885a1e4451d2,Presenter,12/01/2020 13:20:49,12/01/2020 13:34:33,00:13:44,1
emma,afa4227ff16787b8779bea9e17fd8a39,Presenter,12/01/2020 13:41:53,12/01/2020 14:12:17,00:30:24,1
emma,4b9214cf667e833d8bdf6d61a719693a,Presenter,12/01/2020 14:38:57,12/01/2020 14:55:56,00:16:58,1
emma,b28d750da1cf3490bfff6b61798de4be,Presenter,12/02/2020 12:01:03,12/02/2020 12:01:56,00:00:53,1
emma,255aeab935469aff64b39a8675fe6e4b,Presenter,12/02/2020 12:02:10,12/02/2020 13:09:19,01:07:08,1
emma,EMMA BROSTROM,Moderator,12/02/2020 12:10:34,12/02/2020 13:01:33,00:50:58,1
emma,fc334a2dfd5140be060893a9c6afcfdf,Presenter,12/07/2020 13:02:33,12/07/2020 13:08:26,00:00:24,2
emma,76eeb062f173cf87f5f99df79ebdb759,Presenter,12/07/2020 13:02:43,12/07/2020 13:05:47,00:03:04,1
emma,a837010ec752cdf650d641700901f64e,Presenter,12/07/2020 13:03:42,12/07/2020 13:05:43,00:02:00,1
emma,9314207a9cbe7578f1d663decd0734f4,Presenter,12/07/2020 14:57:25,12/07/2020 15:38:59,00:41:34,1
emma,3eea16480b4572d2331c890ac34593c6,Presenter,12/07/2020 15:01:59,12/07/2020 15:36:07,00:34:08,1
emma,f95fccea0c77a645cecb14458a27f5e8,Presenter,12/07/2020 15:02:25,12/07/2020 15:35:37,00:33:11,1
emma,0fdeea1df752b8fd62032225a359b3ea,Presenter,12/07/2020 15:03:33,12/07/2020 16:05:29,00:59:00,4
emma,f0ff401179a76973bd8f67bcfa102f86,Presenter,12/07/2020 15:04:37,12/07/2020 15:22:34,00:17:56,1
emma,d06c625a7a83184e3fbfc9e0afa7c8d1,Presenter,12/07/2020 15:58:14,12/07/2020 16:40:16,00:42:02,1
emma,b0c05e63529048b3ce9e7ba301a150d1,Presenter,12/07/2020 15:59:13,12/07/2020 16:40:20,00:41:06,1
emma,691a224d4d404d7acc58b1afc2412cca,Presenter,12/07/2020 16:03:37,12/07/2020 16:04:22,00:00:44,1
emma,3db9a6429d1bd319781ec285a35c01b6,Presenter,12/07/2020 16:04:38,12/07/2020 16:38:34,00:33:56,1
emma,3c79b10f2c86148b6f07ae1548d9a12d,Presenter,12/08/2020 12:28:54,12/08/2020 13:20:30,00:51:35,1
emma,EMMA BROSTROM,Moderator,12/08/2020 12:59:58,12/08/2020 15:01:08,02:00:45,2
emma,63cbc207c8b0c65345d990dca3ad6980,Presenter,12/08/2020 13:25:38,12/08/2020 14:42:14,00:47:19,2
emma,105456dda9bb7203ccd31b4ad204cc45,Presenter,12/08/2020 13:26:21,12/08/2020 13:53:31,00:27:10,1
emma,1051a373fca894a56ac1ad7f6fcca8e1,Presenter,12/08/2020 13:28:06,12/08/2020 14:28:19,01:00:13,1
emma,4815c89ce8c00066bf21e6fa3890a92e,Presenter,12/08/2020 13:35:18,12/08/2020 15:01:06,01:23:03,2
emma,fbdcaa668860339338de879c9fb03127,Presenter,12/08/2020 14:42:47,12/08/2020 14:49:03,00:06:15,1
emma,255aeab935469aff64b39a8675fe6e4b,Presenter,12/09/2020 12:00:41,12/09/2020 13:31:00,01:30:19,1
emma,4ba67e748af3cc22e0ebc1c522d3efe4,Presenter,12/09/2020 12:05:09,12/09/2020 13:18:22,01:13:13,1
emma,164d973c66bd9e7c37e85a3220d33cdd,Presenter,12/09/2020 12:09:14,12/09/2020 13:18:21,01:09:06,1
emma,9314207a9cbe7578f1d663decd0734f4,Presenter,09/14/2020 14:56:34,09/14/2020 15:22:11,00:25:32,2
emma,f0ff401179a76973bd8f67bcfa102f86,Presenter,09/14/2020 14:57:58,09/14/2020 15:22:57,00:24:58,1
emma,df1f590c832ed558acb1b4d17dda4b5b,Presenter,09/14/2020 15:05:41,09/14/2020 15:22:14,00:16:33,1
emma,0fdeea1df752b8fd62032225a359b3ea,Presenter,09/14/2020 15:08:44,09/14/2020 15:24:24,00:15:39,1
emma,EMMA BROSTROM,Moderator,09/14/2020 15:10:14,09/14/2020 15:25:10,00:14:52,2
emma,3eea16480b4572d2331c890ac34593c6,Presenter,09/14/2020 15:17:12,09/14/2020 15:22:00,00:04:48,1
emma,11e4ec7eec5a25382a907bb684c35e34,Presenter,09/14/2020 12:58:32,09/14/2020 13:31:40,00:33:07,1
emma,60766eb69bd63f59b909b043a08520e5,Presenter,09/14/2020 12:59:10,09/14/2020 13:31:24,00:32:13,1
emma,76eeb062f173cf87f5f99df79ebdb759,Presenter,09/14/2020 13:00:50,09/14/2020 13:31:39,00:30:49,1
emma,fc334a2dfd5140be060893a9c6afcfdf,Presenter,09/14/2020 13:03:49,09/14/2020 13:31:18,00:27:29,1
emma,de873e105ebb0953989a6d49ba354318,Presenter,09/14/2020 13:04:35,09/14/2020 13:31:58,00:27:23,1
emma,a837010ec752cdf650d641700901f64e,Presenter,09/14/2020 13:08:20,09/14/2020 13:31:31,00:23:11,1
emma,EMMA BROSTROM,Moderator,09/14/2020 13:10:31,09/14/2020 13:31:45,00:21:01,2
emma,ce0843389ec1c430b99d738e541a844b,Presenter,09/14/2020 13:11:29,09/14/2020 13:31:25,00:17:33,3
emma,d06c625a7a83184e3fbfc9e0afa7c8d1,Presenter,09/14/2020 15:48:45,09/14/2020 17:04:21,01:15:36,1
emma,b0c05e63529048b3ce9e7ba301a150d1,Presenter,09/14/2020 15:56:41,09/14/2020 17:04:19,01:07:38,1
emma,3db9a6429d1bd319781ec285a35c01b6,Presenter,09/14/2020 16:02:28,09/14/2020 17:04:23,01:01:54,1
emma,EMMA BROSTROM,Moderator,09/14/2020 16:09:59,09/14/2020 17:04:16,00:54:16,1
emma,JOSEPH MOHR,Moderator,09/15/2020 13:30:16,09/15/2020 14:06:12,00:35:56,1
emma,EMMA BROSTROM,Moderator,09/15/2020 13:30:48,09/15/2020 14:06:06,00:35:00,2
emma,d63e3392bdb4d42827bdd39258846281,Presenter,09/16/2020 12:02:05,09/16/2020 12:55:33,00:53:28,1
emma,164d973c66bd9e7c37e85a3220d33cdd,Presenter,09/16/2020 12:02:10,09/16/2020 12:55:29,00:53:18,1
emma,255aeab935469aff64b39a8675fe6e4b,Presenter,09/16/2020 12:02:10,09/16/2020 12:55:37,00:53:26,1
emma,4ba67e748af3cc22e0ebc1c522d3efe4,Presenter,09/16/2020 12:02:38,09/16/2020 12:55:21,00:52:42,1
emma,eec08980831230e7de76ffd55a41c3b8,Presenter,09/16/2020 12:05:13,09/16/2020 12:48:54,00:43:40,1
emma,EMMA BROSTROM,Moderator,09/16/2020 12:10:48,09/16/2020 13:58:02,01:31:29,5
emma,b28d750da1cf3490bfff6b61798de4be,Presenter,09/16/2020 12:11:46,09/16/2020 12:55:21,00:43:34,1
emma,fceb372786a6d07327090419e39b77e2,Presenter,09/16/2020 12:58:42,09/16/2020 13:49:22,00:50:39,1
emma,619d3c78dbdf2294092673fa59c04f89,Presenter,09/16/2020 13:00:54,09/16/2020 13:49:19,00:48:25,1
emma,9c3e055bcf30ba55f529b5f2d85468d3,Presenter,09/16/2020 13:01:29,09/16/2020 13:49:29,00:47:59,1
emma,691a224d4d404d7acc58b1afc2412cca,Presenter,09/16/2020 13:04:50,09/16/2020 13:28:17,00:22:19,4
emma,8ad0e1c437ddce1e2be42a4630b7b011,Presenter,09/21/2020 17:50:56,09/21/2020 17:55:26,00:04:30,1
emma,b0c05e63529048b3ce9e7ba301a150d1,Presenter,09/21/2020 15:58:29,09/21/2020 16:56:10,00:57:41,1
emma,d06c625a7a83184e3fbfc9e0afa7c8d1,Presenter,09/21/2020 16:00:04,09/21/2020 16:56:13,00:56:08,1
emma,3db9a6429d1bd319781ec285a35c01b6,Presenter,09/21/2020 16:03:18,09/21/2020 16:57:50,00:54:32,1
emma,EMMA BROSTROM,Moderator,09/21/2020 16:10:26,09/21/2020 16:57:01,00:46:33,2
emma,60766eb69bd63f59b909b043a08520e5,Presenter,09/21/2020 12:57:13,09/21/2020 13:59:47,01:02:34,1
emma,9314207a9cbe7578f1d663decd0734f4,Presenter,09/21/2020 12:58:53,09/21/2020 13:59:42,01:00:49,1
emma,ce0843389ec1c430b99d738e541a844b,Presenter,09/21/2020 12:59:29,09/21/2020 14:00:14,01:00:12,3
emma,76eeb062f173cf87f5f99df79ebdb759,Presenter,09/21/2020 12:59:33,09/21/2020 14:00:01,01:00:25,2
emma,f0ff401179a76973bd8f67bcfa102f86,Presenter,09/21/2020 13:00:40,09/21/2020 13:59:42,00:59:02,1
emma,a837010ec752cdf650d641700901f64e,Presenter,09/21/2020 13:00:42,09/21/2020 13:59:52,00:59:10,1
emma,11e4ec7eec5a25382a907bb684c35e34,Presenter,09/21/2020 13:00:55,09/21/2020 14:00:12,00:59:16,1
emma,df1f590c832ed558acb1b4d17dda4b5b,Presenter,09/21/2020 13:01:28,09/21/2020 13:59:41,00:58:03,2
emma,fc334a2dfd5140be060893a9c6afcfdf,Presenter,09/21/2020 13:03:36,09/21/2020 13:58:31,00:54:55,1
emma,EMMA BROSTROM,Moderator,09/21/2020 13:09:26,09/21/2020 13:59:56,00:50:29,1
emma,0fdeea1df752b8fd62032225a359b3ea,Presenter,09/21/2020 13:27:36,09/21/2020 13:59:59,00:32:16,2
emma,ce0843389ec1c430b99d738e541a844b,Presenter,09/21/2020 18:01:55,09/21/2020 20:04:55,01:48:11,5
emma,9c3e055bcf30ba55f529b5f2d85468d3,Presenter,09/21/2020 18:07:46,09/21/2020 20:07:08,01:59:22,1
emma,8a83d562abc9e1dadbe887f58d6a54fc,Presenter,09/21/2020 18:09:58,09/21/2020 18:17:40,00:07:42,1
emma,EMMA BROSTROM,Moderator,09/21/2020 18:10:39,09/21/2020 20:35:58,02:25:19,1
emma,8ad0e1c437ddce1e2be42a4630b7b011,Presenter,09/21/2020 18:14:58,09/21/2020 20:18:21,01:47:53,4
emma,fc89668809212ce6975e1523b85c6f30,Presenter,09/21/2020 18:15:07,09/21/2020 18:59:48,00:44:40,1
emma,656b978c314f00b8d89e885a1e4451d2,Presenter,09/21/2020 18:19:25,09/21/2020 19:10:22,00:50:56,1
emma,5dfd348e5271db4d9e6ac8c540ad8689,Presenter,09/21/2020 18:48:07,09/21/2020 21:52:50,03:02:51,2
emma,d17fc8520a761435ada66befa88e5981,Presenter,09/21/2020 19:10:50,09/21/2020 19:49:26,00:38:36,1
emma,105456dda9bb7203ccd31b4ad204cc45,Presenter,09/21/2020 19:14:02,09/21/2020 19:47:23,00:33:21,1
emma,3c79b10f2c86148b6f07ae1548d9a12d,Presenter,09/21/2020 19:58:37,09/21/2020 20:15:55,00:17:18,1
emma,4ba67e748af3cc22e0ebc1c522d3efe4,Presenter,09/23/2020 11:59:37,09/23/2020 14:24:28,01:23:39,3
emma,d63e3392bdb4d42827bdd39258846281,Presenter,09/23/2020 12:00:13,09/23/2020 13:01:29,01:01:16,1
emma,255aeab935469aff64b39a8675fe6e4b,Presenter,09/23/2020 12:01:40,09/23/2020 13:01:14,00:59:34,1
emma,EMMA BROSTROM,Moderator,09/23/2020 12:11:11,09/23/2020 14:34:57,02:14:10,3
emma,164d973c66bd9e7c37e85a3220d33cdd,Presenter,09/23/2020 12:11:58,09/23/2020 14:34:55,01:21:52,3
emma,eec08980831230e7de76ffd55a41c3b8,Presenter,09/23/2020 12:19:40,09/23/2020 13:01:25,00:41:45,1
emma,9c3e055bcf30ba55f529b5f2d85468d3,Presenter,09/23/2020 12:58:00,09/23/2020 13:54:36,00:56:36,1
emma,f95fccea0c77a645cecb14458a27f5e8,Presenter,09/23/2020 13:10:57,09/23/2020 13:54:32,00:43:35,1
emma,a837010ec752cdf650d641700901f64e,Presenter,09/28/2020 12:58:53,09/28/2020 14:01:21,01:02:28,1
emma,60766eb69bd63f59b909b043a08520e5,Presenter,09/28/2020 12:58:54,09/28/2020 14:00:05,01:01:10,1
emma,fc334a2dfd5140be060893a9c6afcfdf,Presenter,09/28/2020 13:00:11,09/28/2020 14:00:07,00:59:55,1
emma,0fdeea1df752b8fd62032225a359b3ea,Presenter,09/28/2020 13:00:55,09/28/2020 13:05:23,00:04:28,1
emma,76eeb062f173cf87f5f99df79ebdb759,Presenter,09/28/2020 13:03:10,09/28/2020 14:01:16,00:58:05,1
emma,EMMA BROSTROM,Moderator,09/28/2020 13:10:11,09/28/2020 14:01:23,00:51:12,1
emma,3eea16480b4572d2331c890ac34593c6,Presenter,09/28/2020 14:55:59,09/28/2020 15:56:00,01:00:01,1
emma,f0ff401179a76973bd8f67bcfa102f86,Presenter,09/28/2020 14:59:18,09/28/2020 15:55:51,00:56:33,1
emma,0fdeea1df752b8fd62032225a359b3ea,Presenter,09/28/2020 14:59:28,09/28/2020 15:56:08,00:56:40,1
emma,9314207a9cbe7578f1d663decd0734f4,Presenter,09/28/2020 14:59:50,09/28/2020 15:56:03,00:56:12,1
emma,EMMA BROSTROM,Moderator,09/28/2020 15:10:34,09/28/2020 16:40:48,01:18:29,2
emma,df1f590c832ed558acb1b4d17dda4b5b,Presenter,09/28/2020 15:13:20,09/28/2020 15:55:36,00:42:16,1
emma,3db9a6429d1bd319781ec285a35c01b6,Presenter,09/28/2020 15:55:50,09/28/2020 16:40:55,00:45:04,1
emma,d06c625a7a83184e3fbfc9e0afa7c8d1,Presenter,09/28/2020 15:57:36,09/28/2020 16:40:48,00:43:12,1
emma,b0c05e63529048b3ce9e7ba301a150d1,Presenter,09/28/2020 15:59:09,09/28/2020 16:40:50,00:41:40,1
emma,9affd4819a96ea9aa3a86e19ca2ae5e7,Presenter,09/29/2020 16:26:21,09/29/2020 16:48:03,00:21:41,1
emma,47ee1c8dced907ccc114434263798dad,Presenter,09/29/2020 16:27:13,09/29/2020 16:56:16,00:29:03,1
emma,76eeb062f173cf87f5f99df79ebdb759,Presenter,09/29/2020 16:28:40,09/29/2020 18:10:30,00:43:40,3
emma,EMMA BROSTROM,Moderator,09/29/2020 16:29:51,09/29/2020 18:10:19,01:40:28,1
emma,9c3979888ebcfe0900cc745f48b4ee9c,Presenter,09/29/2020 16:37:39,09/29/2020 18:35:56,01:58:16,1
emma,d06c625a7a83184e3fbfc9e0afa7c8d1,Presenter,09/29/2020 17:13:11,09/29/2020 17:36:05,00:19:42,2
emma,66c6171dcacf4b7caa586fdab16c9c55,Presenter,09/29/2020 17:14:25,09/29/2020 18:00:03,00:45:38,1
emma,a837010ec752cdf650d641700901f64e,Presenter,09/29/2020 17:30:22,09/29/2020 17:30:29,00:00:06,1
emma,JOSEPH MOHR,Moderator,09/03/2020 14:59:25,09/03/2020 16:00:29,01:01:04,1
emma,EMMA BROSTROM,Moderator,09/03/2020 15:00:17,09/03/2020 16:00:25,00:59:49,2
emma,4ba67e748af3cc22e0ebc1c522d3efe4,Presenter,09/30/2020 11:59:15,09/30/2020 12:49:10,00:49:55,1
emma,164d973c66bd9e7c37e85a3220d33cdd,Presenter,09/30/2020 11:59:32,09/30/2020 12:49:13,00:49:40,1
emma,d63e3392bdb4d42827bdd39258846281,Presenter,09/30/2020 12:01:32,09/30/2020 12:30:03,00:28:31,1
emma,255aeab935469aff64b39a8675fe6e4b,Presenter,09/30/2020 12:05:36,09/30/2020 12:49:27,00:43:50,1
emma,EMMA BROSTROM,Moderator,09/30/2020 12:10:17,09/30/2020 13:23:34,00:53:26,3
emma,eec08980831230e7de76ffd55a41c3b8,Presenter,09/30/2020 12:10:27,09/30/2020 12:49:16,00:35:58,8
emma,b28d750da1cf3490bfff6b61798de4be,Presenter,09/30/2020 12:35:51,09/30/2020 12:49:00,00:13:09,1
emma,9c3e055bcf30ba55f529b5f2d85468d3,Presenter,09/30/2020 12:58:15,09/30/2020 13:18:40,00:20:25,1
emma,EMMA BROSTROM,Moderator,09/08/2020 13:28:15,09/08/2020 14:28:45,01:00:30,1
emma,JOSEPH MOHR,Moderator,09/08/2020 13:30:18,09/08/2020 14:28:50,00:58:32,1
joseph,JOSEPH MOHR,Moderator,10/01/2020 07:29:29,10/01/2020 10:50:44,03:21:12,2
joseph,62ed60d6000bf7fa150d3bd4eb572fc3,Presenter,10/01/2020 07:57:35,10/01/2020 08:15:30,00:17:54,1
joseph,76eeb062f173cf87f5f99df79ebdb759,Presenter,10/01/2020 09:11:59,10/01/2020 10:50:31,01:38:31,2
joseph,4d1a99417c3bca7385ff63b83620f03e,Presenter,10/01/2020 09:39:41,10/01/2020 09:48:02,00:08:20,1
joseph,d06c625a7a83184e3fbfc9e0afa7c8d1,Presenter,10/01/2020 09:42:59,10/01/2020 10:15:21,00:32:22,1
joseph,5dfd348e5271db4d9e6ac8c540ad8689,Presenter,10/01/2020 10:02:32,10/01/2020 10:18:53,00:16:13,2
joseph,2bb4a0264113326a5b9d0b0c1d602fda,Presenter,10/12/2020 12:03:06,10/12/2020 12:04:05,00:00:12,2
joseph,JOSEPH MOHR,Moderator,10/12/2020 12:59:58,10/12/2020 17:00:20,04:00:21,1
joseph,8ad0e1c437ddce1e2be42a4630b7b011,Presenter,10/12/2020 13:04:00,10/12/2020 13:34:42,00:30:41,1
joseph,8a83d562abc9e1dadbe887f58d6a54fc,Presenter,10/12/2020 13:05:48,10/12/2020 13:44:14,00:00:33,7
joseph,93066d05951dea6649f31589dc2846c1,Presenter,10/12/2020 13:33:48,10/12/2020 13:44:30,00:10:41,1
joseph,105456dda9bb7203ccd31b4ad204cc45,Presenter,10/12/2020 14:18:49,10/12/2020 14:49:48,00:26:26,2
joseph,fc89668809212ce6975e1523b85c6f30,Presenter,10/12/2020 14:51:53,10/12/2020 15:01:22,00:09:28,1
joseph,d395189722712b04617c92a3fc13c9f4,Presenter,10/12/2020 14:56:13,10/12/2020 15:18:01,00:21:30,2
joseph,2bb4a0264113326a5b9d0b0c1d602fda,Presenter,10/12/2020 14:59:13,10/12/2020 15:37:49,00:38:36,1
joseph,9affd4819a96ea9aa3a86e19ca2ae5e7,Presenter,10/12/2020 15:00:17,10/12/2020 15:32:05,00:31:47,1
joseph,fbdcaa668860339338de879c9fb03127,Presenter,10/12/2020 15:09:27,10/12/2020 15:09:48,00:00:20,1
joseph,9344ac1330d77335c580c5a3b08a7606,Presenter,10/12/2020 15:25:45,10/12/2020 16:27:36,01:01:50,1
joseph,JOSEPH MOHR,Moderator,10/14/2020 15:01:38,10/14/2020 18:00:07,02:58:24,2
joseph,4b9214cf667e833d8bdf6d61a719693a,Presenter,10/14/2020 15:15:27,10/14/2020 15:23:49,00:08:21,1
joseph,e77bbb96842b2c1f32e9285c26a0cb2f,Presenter,10/14/2020 15:43:03,10/14/2020 15:46:50,00:03:46,1
joseph,8ad0e1c437ddce1e2be42a4630b7b011,Presenter,10/14/2020 17:27:50,10/14/2020 17:47:11,00:19:20,1
joseph,9344ac1330d77335c580c5a3b08a7606,Presenter,10/14/2020 17:37:40,10/14/2020 17:45:56,00:08:15,1
joseph,JOSEPH MOHR,Moderator,10/15/2020 07:30:20,10/15/2020 10:30:15,02:59:37,2
joseph,2aa72e555dafb0b0dfd24ecd10147de7,Presenter,10/15/2020 07:30:44,10/15/2020 08:21:52,00:50:50,2
joseph,62ed60d6000bf7fa150d3bd4eb572fc3,Presenter,10/15/2020 07:31:16,10/15/2020 09:26:29,01:55:12,1
joseph,df7ef6fa50865a68c005fe441943059b,Presenter,10/15/2020 07:32:45,10/15/2020 08:01:12,00:24:09,4
joseph,fbdcaa668860339338de879c9fb03127,Presenter,10/15/2020 08:02:56,10/15/2020 08:58:38,00:55:42,1
joseph,b6854421b6c927eb93065576710b29c6,Presenter,10/15/2020 08:07:11,10/15/2020 08:55:33,00:41:25,2
joseph,9344ac1330d77335c580c5a3b08a7606,Presenter,10/15/2020 08:33:08,10/15/2020 09:16:15,00:43:06,1
joseph,8ad0e1c437ddce1e2be42a4630b7b011,Presenter,10/15/2020 09:13:36,10/15/2020 10:24:48,00:33:24,2
joseph,42fa675e161caee311f25dec474f84ca,Presenter,10/15/2020 09:13:47,10/15/2020 09:45:43,00:31:45,2
joseph,76eeb062f173cf87f5f99df79ebdb759,Presenter,10/15/2020 09:20:10,10/15/2020 09:54:23,00:34:13,1
joseph,f910fc1c44c550f46ec7d1fca89173cb,Presenter,10/15/2020 10:00:14,10/15/2020 10:12:59,00:12:45,1
joseph,8ad0e1c437ddce1e2be42a4630b7b011,Presenter,10/15/2020 10:40:15,10/15/2020 10:43:01,00:02:46,1
joseph,4b9214cf667e833d8bdf6d61a719693a,Presenter,10/19/2020 12:50:36,10/19/2020 15:21:32,01:01:28,3
joseph,62ed60d6000bf7fa150d3bd4eb572fc3,Presenter,10/19/2020 12:53:47,10/19/2020 16:12:07,01:34:32,4
joseph,JOSEPH MOHR,Moderator,10/19/2020 12:59:43,10/19/2020 17:06:35,04:06:48,2
joseph,f667fc370ee3ef86bb1f1b0366b9c811,Presenter,10/19/2020 13:07:09,10/19/2020 14:17:37,01:10:27,1
joseph,4815c89ce8c00066bf21e6fa3890a92e,Presenter,10/19/2020 13:07:12,10/19/2020 14:33:08,01:25:56,1
joseph,ce0843389ec1c430b99d738e541a844b,Presenter,10/19/2020 13:25:05,10/19/2020 14:26:47,01:01:42,1
joseph,ad32fc3bd1bab24c5449744ea431cb6f,Presenter,10/19/2020 13:30:26,10/19/2020 15:18:09,01:47:42,1
joseph,b28d750da1cf3490bfff6b61798de4be,Presenter,10/19/2020 14:26:05,10/19/2020 16:59:17,01:30:57,2
joseph,20699f038c071f5412fe5afdd5298929,Presenter,10/19/2020 14:40:03,10/19/2020 15:39:05,00:59:01,1
joseph,656b978c314f00b8d89e885a1e4451d2,Presenter,10/19/2020 15:28:48,10/19/2020 15:57:37,00:28:48,1
joseph,255aeab935469aff64b39a8675fe6e4b,Presenter,10/19/2020 15:41:25,10/19/2020 16:27:00,00:45:34,1
joseph,8ad0e1c437ddce1e2be42a4630b7b011,Presenter,10/19/2020 16:37:43,10/19/2020 16:57:02,00:19:18,1
joseph,105456dda9bb7203ccd31b4ad204cc45,Presenter,10/19/2020 16:49:34,10/19/2020 17:06:16,00:16:41,1
joseph,2b3f283a87d535d44e3f67e5cb32925c,Presenter,10/02/2020 09:33:42,10/02/2020 09:33:48,00:00:06,1
joseph,2bb4a0264113326a5b9d0b0c1d602fda,Presenter,10/21/2020 14:56:39,10/21/2020 15:41:37,00:44:52,2
joseph,JOSEPH MOHR,Moderator,10/21/2020 14:59:20,10/21/2020 18:01:31,03:01:59,4
joseph,3c6730c879d869938228349c4b2d3b94,Presenter,10/21/2020 15:34:45,10/21/2020 16:12:30,00:35:26,3
joseph,0fdeea1df752b8fd62032225a359b3ea,Presenter,10/21/2020 17:04:41,10/21/2020 17:15:09,00:10:15,2
